entity,soc
tests/models/{decoder_only/vision_language => multimodal/generation}/vlm_utils/builders.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/vlm_utils/__init__.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/test_qwen2_vl.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/test_pixtral.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/test_phi4mm.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/test_intern_vit.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/test_interleaved.py,64
tests/models/{decoder_only/vision_language => multimodal/generation}/__init__.py,64
tests/models/{decoder_only/language => quantization}/test_nvfp4.py,64
tests/models/{decoder_only/language => quantization}/test_modelopt.py,64
tests/models/{decoder_only/language => quantization}/test_gptq_marlin_24.py,64
tests/models/{decoder_only/language => quantization}/test_gptq_marlin.py,64
tests/models/{decoder_only/language => quantization}/test_gguf.py,64
tests/models/{decoder_only/language => quantization}/test_fp8.py,64
tests/models/{decoder_only/language => quantization}/test_aqlm.py,64
tests/models/{decoder_only/language => language/pooling}/__init__.py,64
tests/models/{decoder_only/language => language/generation}/test_phimoe.py,64
tests/models/{decoder_only/language => language/generation}/test_models.py,64
tests/models/{decoder_only/language => language/generation}/test_mistral.py,64
tests/models/{decoder_only/language => language/generation}/test_hybrid.py,64
tests/models/{decoder_only/language => language/generation}/test_granite.py,64
tests/models/{decoder_only/audio_language => multimodal/generation}/test_ultravox.py,64
tests/models/{decoder_only/audio_language => multimodal/generation}/test_granite_speech.py,64
tests/models/{decoder_only/audio_language => language/generation}/__init__.py,64
tests/models/{decoder_only => language}/__init__.py,64
tests/models/{ => quantization}/test_gptq_bitblas.py,64
tests/models/{ => quantization}/test_bitblas.py,64
examples/online_serving/openai_embedding_long_text/service.sh,64
examples/online_serving/openai_chat_completion_client_with_tools_xlam_streaming.py,64
examples/online_serving/openai_chat_completion_client_with_tools_xlam.py,64
docs/usage/README.md,64
docs/source/models/engine_args.rst,64
docs/getting_started/installation/{gpu/xpu.inc.md => gpu.xpu.inc.md},64
docs/getting_started/installation/{gpu/rocm.inc.md => gpu.rocm.inc.md},64
docs/getting_started/installation/{gpu/cuda.inc.md => gpu.cuda.inc.md},64
docs/getting_started/installation/{cpu/x86.inc.md => cpu.x86.inc.md},64
docs/getting_started/installation/{cpu/s390x.inc.md => cpu.s390x.inc.md},64
docs/getting_started/installation/{cpu/arm.inc.md => cpu.arm.inc.md},64
docs/getting_started/installation/{cpu/apple.inc.md => cpu.apple.inc.md},64
benchmarks/auto_tune/auto_tune.sh,64
vllm/lora/ops/bgmv_shrink.py,63
vllm/compilation/levels.py,63
tests/tpu/lora/__init__.py,63
tests/entrypoints/pooling/embed/test_online_dimensions.py,63
tests/core/block/test_block_manager_v2.py,63
tests/compile/test_dynamic_shapes_compilation.py,63
examples/offline_inference_with_prefix.py,63
examples/fp8/README.md,63
docs/source/deployment/k8s.md,63
docs/deployment/frameworks/hf_inference_endpoints.md,63
csrc/quantization/cutlass_w4a8/w4a8_mm_entry.cu,63
csrc/punica/punica_pybind.cpp,63
csrc/cutlass_extensions/vllm_collective_builder.cuh,63
.clang-format,63
.buildkite/test_areas/tool_use.yaml,63
vllm/model_executor/parallel_utils/cupy_utils.py,62
tests/tokenization/test_image_processor.py,62
tests/models/language/pooling_mteb_test/mteb_embed_utils.py,62
tests/models/decoder_only/vision_language/processing/test_llava_next.py,62
tests/kernels/attention.py,62
examples/offline_inference_mlpspeculator.py,62
examples/offline_inference/disaggregated-prefill-v1/README.md,62
docs/source/dev/input_processing/input_processing_pipeline.rst,62
csrc/quantization/gguf/mmvq.cuh,62
csrc/attention.cpp,62
cacheflow/parallel_utils/__init__.py,62
.buildkite/nightly-benchmarks/nightly-pipeline.yaml,62
vllm/model_executor/layers/pooler/tokwise/heads.py,61
vllm/model_executor/layers/pooler/seqwise/heads.py,61
vllm/compilation/config.py,61
examples/online_serving/disaggregated_serving_p2p_nccl_xpyd/disagg_proxy_p2p_nccl_xpyd.py,61
csrc/quantization/fp4/nvfp4_quant_kernels.cu,61
csrc/pos_encoding.cpp,61
csrc/attention_kernels.cu,61
cacheflow/model_executor/models/opt.py,61
cacheflow/model_executor/models/gpt_neox.py,61
cacheflow/model_executor/models/gpt2.py,61
cacheflow/entrypoints/llm.py,61
vllm/{entrypoints/openai => }/tool_parsers/xlam_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/utils.py,60
vllm/{entrypoints/openai => }/tool_parsers/step3_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/seed_oss_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/qwen3xml_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/qwen3coder_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/pythonic_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/phi4mini_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/openai_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/olmo3_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/mistral_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/minimax_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/minimax_m2_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/longcat_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/llama_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/llama4_pythonic_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/kimi_k2_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/jamba_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/internlm2_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/hunyuan_a13b_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/hermes_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/granite_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/granite_20b_fc_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/glm4_moe_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/gigachat3_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/ernie45_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/deepseekv3_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/deepseekv32_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/deepseekv31_tool_parser.py,60
vllm/{entrypoints/openai => }/tool_parsers/abstract_tool_parser.py,60
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w8a8_statictensor.py,60
vllm/entrypoints/pooling/score/utils.py,60
tests/weight_loading/models-large.txt,60
tests/models/language/pooling/test_cross_encoder.py,60
tests/models/decoder_only/vision_language/test_internvl.py,60
tests/models/decoder_only/vision_language/processing/test_llava_onevision.py,60
tests/encoder_decoder/__init__.py,60
docs/source/getting_started/installation/cpu.md,60
docs/source/getting_started/faq.md,60
docs/source/community/sponsors.md,60
csrc/quantization/gptq_marlin/marlin_dtypes.cuh,60
csrc/cub_helpers.h,60
.github/workflows/shellcheck.yml,60
.buildkite/run-tpu-v1-test.sh,60
vllm/model_executor/layers/quantization/kernels/machete.py,59
vllm/attention/ops/blocksparse_attention/__init__.py,59
tests/models/test_fuyu.py,59
tests/entrypoints/pooling/embed/test_offline.py,59
requirements/neuron.txt,59
requirements-openvino.txt,59
examples/other/fp8/quantizer/quantize.py,59
examples/other/fp8/quantizer/README.md,59
examples/other/fp8/extract_scales.py,59
examples/other/fp8/README.md,59
docs/source/features/quantization/bnb.md,59
docs/getting_started/installation/python_env_setup.inc.md,59
csrc/quantization/machete/machete_prepacked_layout.cuh,59
csrc/quantization/fp8/fp8_marlin.cu,59
csrc/cutlass_extensions/epilogue/scaled_mm_epilogues_c2x.hpp,59
cacheflow/core/block_manager.py,59
cacheflow/config.py,59
.buildkite/lm-eval-harness/configs/models-large.txt,59
vllm/utils/system_utils.py,58
vllm/model_executor/layers/conv.py,58
tests/models/decoder_only/vision_language/test_llava_next_video.py,58
requirements/tpu.txt,58
requirements/cpu-build.txt,58
docs/source/getting_started/installation/cpu-apple.md,58
docs/getting_started/installation/gpu.cuda.inc.md,58
csrc/quantization/gguf/dequantize.cuh,58
csrc/quantization/fused_kernels/layernorm_utils.cuh,58
cacheflow/core/server.py,58
benchmarks/kernels/deepgemm/README.md,58
vllm/distributed/ec_transfer/ec_connector/factory.py,57
vllm/attention/backends/mla/__init__.py,57
vllm/adapter_commons/__init__.py,57
csrc/quantization.cpp,57
cacheflow/server/ray_utils.py,57
cacheflow/model_executor/models/llama.py,57
Dockerfile.arm,57
.github/ISSUE_TEMPLATE/600-new-model.yml,57
.buildkite/test_areas/entrypoints.yaml,57
vllm/v1/executor/__init__.py,56
vllm/model_executor/parallel_utils/tensor_parallel/__init__.py,56
vllm/model_executor/layers/fused_moe/router/fused_topk_router.py,56
vllm/lora/ops/utils.py,56
vllm/entrypoints/openai/models/serving.py,56
tests/v1/ec_connector/integration/run_epd_correctness_test.sh,56
tests/lora/{test_transfomers_model.py => test_transformers_model.py},56
tests/evals/gsm8k/configs/moe-refactor-dp-ep/config-b200.txt,56
tests/engine/test_stop_checker.py,56
server.py,56
examples/others/logging_configuration.md,56
examples/online_serving/disaggregated_encoder/disagg_1e1pd_example.sh,56
examples/online_serving/disaggregated_encoder/disagg_1e1p1d_example.sh,56
examples/offline_inference_neuron.py,56
examples/offline_inference_encoder_decoder.py,56
examples/offline_inference/dolphin.py,56
docs/design/v1/metrics.md,56
docker/Dockerfile.rocm_base,56
docker/Dockerfile.rocm,56
csrc/quantization/cutlass_w8a8/moe/grouped_mm_c3x.cuh,56
benchmark/benchmark_latency.py,56
.buildkite/nightly-benchmarks/tests/genai-perf-tests.json,56
vllm/v1/pool/__init__.py,55
tests/utils_/test_torch_utils.py,55
tests/entrypoints/sagemaker/conftest.py,55
docs/source/design/multimodal/multimodal_index.rst,55
csrc/sparse/cutlass/sparse_compressor_entry.cu,55
csrc/sparse/cutlass/sparse_compressor_c3x.cu,55
csrc/quantization/fp4/activation_nvfp4_quant_fusion_kernels.cu,55
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_kernels.hpp,55
csrc/punica/type_convert.h,55
csrc/cpu/scratchpad_manager.h,55
csrc/cpu/scratchpad_manager.cpp,55
Dockerfile.s390x,55
.github/scripts/cleanup_pr_body.sh,55
.buildkite/run-benchmarks.sh,55
vllm/v1/engine/async_stream.py,54
vllm/entrypoints/pooling/base/protocol.py,54
vllm/entrypoints/openai/completion/serving.py,54
tests/models/{ => encoder_decoder/language}/test_bart.py,54
tests/models/{ => embedding/language}/test_embedding.py,54
tests/models/{ => decoder_only/vision_language}/test_qwen.py,54
tests/models/{ => decoder_only/vision_language}/test_pixtral.py,54
tests/models/{ => decoder_only/vision_language}/test_phi3v.py,54
tests/models/{ => decoder_only/vision_language}/test_paligemma.py,54
tests/models/{ => decoder_only/vision_language}/test_minicpmv.py,54
tests/models/{ => decoder_only/vision_language}/test_llava_next_video.py,54
tests/models/{ => decoder_only/vision_language}/test_llava_next.py,54
tests/models/{ => decoder_only/vision_language}/test_llava_image_embeds.py,54
tests/models/{ => decoder_only/vision_language}/test_llava.py,54
tests/models/{ => decoder_only/vision_language}/test_internvl.py,54
tests/models/{ => decoder_only/vision_language}/test_intern_vit.py,54
tests/models/{ => decoder_only/vision_language}/test_fuyu.py,54
tests/models/{ => decoder_only/vision_language}/test_chameleon.py,54
tests/models/{ => decoder_only/vision_language}/test_blip2.py,54
tests/models/{ => decoder_only/language}/test_phimoe.py,54
tests/models/{ => decoder_only/language}/test_models.py,54
tests/models/{ => decoder_only/language}/test_modelopt.py,54
tests/models/{ => decoder_only/language}/test_mistral.py,54
tests/models/{ => decoder_only/language}/test_marlin.py,54
tests/models/{ => decoder_only/language}/test_jamba.py,54
tests/models/{ => decoder_only/language}/test_granite.py,54
tests/models/{ => decoder_only/language}/test_gptq_marlin_24.py,54
tests/models/{ => decoder_only/language}/test_gptq_marlin.py,54
tests/models/{ => decoder_only/language}/test_gguf.py,54
tests/models/{ => decoder_only/language}/test_fp8.py,54
tests/models/{ => decoder_only/language}/test_danube3_4b.py,54
tests/models/{ => decoder_only/language}/test_big_models.py,54
tests/models/{ => decoder_only/language}/test_aqlm.py,54
tests/models/{ => decoder_only/audio_language}/test_ultravox.py,54
tests/models/multimodal/pooling/test_siglip.py,54
tests/models/embedding/language/__init__.py,54
tests/models/embedding/__init__.py,54
tests/models/decoder_only/vision_language/test_fuyu.py,54
tests/models/decoder_only/vision_language/__init__.py,54
tests/models/decoder_only/language/__init__.py,54
tests/models/decoder_only/audio_language/__init__.py,54
tests/models/decoder_only/__init__.py,54
tests/kernels/{test_cutlass.py => quantization/test_cutlass_scaled_mm.py},54
tests/kernels/{ => quantization}/test_triton_scaled_mm.py,54
tests/kernels/{ => quantization}/test_nvfp4_scaled_mm.py,54
tests/kernels/{ => quantization}/test_nvfp4_quant.py,54
tests/kernels/{ => quantization}/test_marlin_gemm.py,54
tests/kernels/{ => quantization}/test_machete_mm.py,54
tests/kernels/{ => quantization}/test_int8_quant.py,54
tests/kernels/{ => quantization}/test_int8_kernel.py,54
tests/kernels/{ => quantization}/test_gptq.py,54
tests/kernels/{ => quantization}/test_gguf.py,54
tests/kernels/{ => quantization}/test_ggml.py,54
tests/kernels/{ => quantization}/test_fp8_quant.py,54
tests/kernels/{ => quantization}/test_cutlass_2of4_sparse.py,54
tests/kernels/{ => quantization}/test_block_int8.py,54
tests/kernels/{ => quantization}/test_block_fp8.py,54
tests/kernels/{ => quantization}/test_awq_triton.py,54
tests/kernels/{ => quantization}/test_awq_marlin.py,54
tests/kernels/{ => quantization}/test_awq.py,54
tests/kernels/{ => quantization}/test_aqlm.py,54
tests/kernels/{ => quantization}/test_allspark_gemm.py,54
tests/kernels/{ => moe}/test_triton_moe_ptpc_fp8.py,54
tests/kernels/{ => moe}/test_moe.py,54
tests/kernels/{ => moe}/test_cutlass_moe.py,54
tests/kernels/{ => mamba}/test_mamba_ssm_ssd.py,54
tests/kernels/{ => mamba}/test_mamba_ssm.py,54
tests/kernels/{ => mamba}/test_mamba_mixer2.py,54
tests/kernels/{ => mamba}/test_causal_conv1d.py,54
tests/kernels/{ => core}/test_uva.py,54
tests/kernels/{ => core}/test_rotary_embedding.py,54
tests/kernels/{ => core}/test_pos_encoding.py,54
tests/kernels/{ => core}/test_permute_cols.py,54
tests/kernels/{ => core}/test_layernorm.py,54
tests/kernels/{ => core}/test_fused_quant_layernorm.py,54
tests/kernels/{ => core}/test_activation.py,54
tests/kernels/{ => attention}/test_triton_decode_attention.py,54
tests/kernels/{ => attention}/test_rocm_attention_selector.py,54
tests/kernels/{ => attention}/test_prefix_prefill.py,54
tests/kernels/{ => attention}/test_mla_decode_cpu.py,54
tests/kernels/{ => attention}/test_mha_attn.py,54
tests/kernels/{ => attention}/test_merge_attn_states.py,54
tests/kernels/{ => attention}/test_lightning_attn.py,54
tests/kernels/{ => attention}/test_flashmla.py,54
tests/kernels/{ => attention}/test_flashinfer.py,54
tests/kernels/{ => attention}/test_flash_attn.py,54
tests/kernels/{ => attention}/test_encoder_decoder_attn.py,54
tests/kernels/{ => attention}/test_cascade_flash_attn.py,54
tests/kernels/{ => attention}/test_cache.py,54
tests/kernels/{ => attention}/test_blocksparse_attention.py,54
tests/kernels/{ => attention}/test_attention_selector.py,54
tests/kernels/{ => attention}/test_attention.py,54
tests/kernels/{ => attention}/conftest.py,54
tests/entrypoints/openai/test_orca_metrics.py,54
tests/config/test_config_with_model.yaml,54
examples/others/lmcache/README.md,54
docs/source/dev/profiling/profiling_index.rst,54
docs/contributing/vulnerability_management.md,54
csrc/registration.h,54
csrc/cutlass_extensions/vllm_numeric_conversion.cuh,54
csrc/cutlass_extensions/cute_utils.cuh,54
RELEASE.md,54
.buildkite/nightly-benchmarks/benchmark-pipeline.yaml,54
"vllm/model_executor/layers/quantization/utils/configs/N=8192,K=1536,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=8192,K=1536,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=8192,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=8192,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=256,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2304,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2048,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=2048,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=18432,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=16384,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=16384,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=128,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=128,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1152,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1152,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1024,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=7168,K=1024,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=576,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=512,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=512,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=4608,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=4096,K=512,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=36864,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=36864,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=32768,K=512,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=32768,K=512,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=3072,K=1536,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=256,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=24576,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=2304,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=2304,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=2048,K=512,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=2048,K=512,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=7168,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=1536,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/quantization/utils/configs/N=1536,K=1536,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/fused_moe/configs/E=256,N=512,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/fused_moe/configs/E=256,N=256,device_name=AMD_Instinct_MI325X,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/fused_moe/configs/E=256,N=1024,device_name=AMD_Instinct_MI325_OAM,dtype=fp8_w8a8,block_shape=[128,128].json",53
"vllm/model_executor/layers/fused_moe/configs/E=256,N=1024,device_name=AMD_Instinct_MI325X,block_shape=[128,128].json",53
vllm/_core_ext.py,53
tests/tpu/__init__.py,53
docs/source/serving/usage_stats.md,53
docs/design/v1/torch_compile.md,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_entry.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c3x_sm90.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c3x_sm120.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c3x_sm100.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x_sm89_int8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x_sm89_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x_sm80_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x_sm75_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/scaled_mm_c2x.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/moe_data.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/grouped_mm_c3x_sm90.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/grouped_mm_c3x_sm100.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/grouped_mm_c3x.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/get_group_starts.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/moe/blockwise_scaled_group_mm_sm100.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm90_int8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm90_int8.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm90_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm90_fp8.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm120_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm120_fp8.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm100_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_sm100_fp8.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_kernels.hpp,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_helper.hpp,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_blockwise_sm90_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_blockwise_sm90_fp8.cu,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_blockwise_sm120_fp8_dispatch.cuh,53
csrc/quantization/{cutlass_w8a8 => w8a8/cutlass}/c3x/scaled_mm_blockwise_sm120_fp8.cu,53
