module,revisions,code
tests/entrypoints/openai/test_async_tokenization.py,7,64
vllm/transformers_utils/configs/nemotron_h.py,7,138
examples/offline_inference/disaggregated_prefill.py,7,70
vllm/model_executor/models/module_mapping.py,7,26
vllm/model_executor/layers/quantization/quark/schemes/quark_ocp_mx.py,7,287
vllm/transformers_utils/configs/chatglm.py,7,66
vllm/model_executor/layers/quantization/utils/machete_utils.py,7,31
vllm/model_executor/layers/quantization/utils/bitblas_utils.py,7,169
vllm/model_executor/layers/quantization/utils/nvfp4_emulation_utils.py,7,103
tests/kernels/attention/test_aiter_flash_attn.py,7,163
vllm/lora/punica_wrapper/punica_cpu.py,7,213
tests/v1/determinism/utils.py,7,70
benchmarks/kernels/benchmark_reshape_and_cache_flash.py,7,169
vllm/distributed/kv_transfer/__init__.py,7,16
tests/models/language/pooling/test_mm_classifier_conversion.py,7,80
csrc/quantization/fp4/activation_nvfp4_quant_fusion_kernels.cu,7,110
examples/online_serving/ray_serve_deepseek.py,7,28
.github/workflows/macos-smoke-test.yml,7,63
docs/deployment/frameworks/dstack.md,7,80
docs/features/quantization/gguf.md,7,67
vllm/model_executor/models/smolvlm.py,7,27
vllm/v1/worker/gpu/sample/penalties.py,7,196
tests/entrypoints/test_renderer.py,7,237
vllm/distributed/kv_transfer/kv_connector/v1/mooncake_connector.py,7,693
examples/online_serving/api_client.py,7,65
tests/detokenizer/test_stop_strings.py,7,92
tests/entrypoints/openai/test_chat_with_tool_reasoning.py,7,113
docs/contributing/model/tests.md,7,34
docs/usage/metrics.md,7,36
vllm/model_executor/layers/fused_moe/deep_gemm_utils.py,7,355
csrc/custom_all_reduce_test.cu,7,290
vllm/v1/attention/backend.py,7,507
tests/models/multimodal/pooling/test_radio.py,7,72
vllm/transformers_utils/configs/arctic.py,7,108
tests/multimodal/test_image.py,7,24
tests/entrypoints/openai/tool_parsers/test_llama3_json_tool_parser.py,7,174
tests/benchmarks/test_serve_cli.py,7,59
vllm/tokenizers/__init__.py,7,14
benchmarks/kernels/benchmark_trtllm_decode_attention.py,7,238
vllm/entrypoints/cli/collect_env.py,7,24
vllm/model_executor/layers/quantization/kernels/mixed_precision/exllama.py,7,121
tests/kernels/core/test_mrope.py,7,196
tests/weight_loading/models-large.txt,7,8
benchmarks/benchmark_long_document_qa_throughput.py,7,100
csrc/quantization/machete/machete_pytorch.cu,7,63
vllm/model_executor/layers/quantization/kernels/mixed_precision/bitblas.py,7,273
vllm/distributed/kv_transfer/kv_connector/v1/__init__.py,7,16
tests/kernels/quantization/test_triton_scaled_mm.py,7,84
examples/offline_inference/torchrun_example.py,7,25
tests/kernels/moe/modular_kernel_tools/make_feature_matrix.py,7,153
vllm/model_executor/models/glm.py,7,13
tests/models/multimodal/generation/test_voxtral.py,7,89
vllm/model_executor/models/bagel.py,7,404
docs/configuration/engine_args.md,7,13
csrc/cutlass_extensions/common.hpp,7,54
examples/offline_inference/rlhf_utils.py,7,107
tests/v1/entrypoints/openai/test_multi_api_servers.py,7,122
vllm/model_executor/layers/quantization/kernels/mixed_precision/MPLinearKernel.py,7,77
csrc/quantization/fp4/nvfp4_blockwise_moe_kernel.cu,7,532
vllm/lora/layers/replicated_linear.py,7,39
tests/test_envs.py,7,301
vllm/model_executor/models/longcat_flash_mtp.py,7,296
tests/multimodal/test_hasher.py,7,57
tests/models/multimodal/processing/test_phi4mm.py,7,42
benchmarks/kernels/benchmark_trtllm_prefill_attention.py,7,251
docs/mkdocs/hooks/url_schemes.py,7,49
docs/deployment/frameworks/cerebrium.md,7,85
csrc/custom_all_reduce.cu,7,140
tests/models/multimodal/processing/test_smolvlm.py,7,47
tests/models/multimodal/processing/test_nemotron_vl.py,7,106
tests/models/multimodal/processing/test_minimax_vl_01.py,7,83
vllm/v1/worker/ubatching.py,7,181
tests/models/multimodal/pooling/test_intern_vit.py,7,64
vllm/model_executor/layers/fla/ops/fused_recurrent.py,7,285
tests/lora/test_gptoss_tp.py,7,96
tests/kernels/test_onednn.py,7,175
docs/getting_started/installation/cpu.arm.inc.md,7,131
vllm/lora/layers/utils.py,7,74
vllm/lora/ops/triton_ops/kernel_utils.py,7,234
tests/vllm_test_utils/vllm_test_utils/blame.py,7,29
vllm/model_executor/models/radio.py,7,604
docs/serving/integrations/langchain.md,7,23
docs/getting_started/installation/gpu.rocm.inc.md,7,240
benchmarks/fused_kernels/layernorm_rms_benchmarks.py,7,243
docs/models/extensions/tensorizer.md,7,77
docs/models/extensions/runai_model_streamer.md,7,76
csrc/quantization/fp4/nvfp4_quant_entry.cu,7,79
tests/models/language/pooling/test_scoring.py,7,122
vllm/lora/ops/triton_ops/__init__.py,7,16
tests/models/multimodal/generation/vlm_utils/case_filtering.py,7,116
vllm/transformers_utils/configs/deepseek_vl2.py,7,102
docker/Dockerfile.s390x,7,217
vllm/plugins/io_processors/__init__.py,7,44
tests/v1/core/test_scheduler_e2e.py,7,25
vllm/v1/spec_decode/suffix_decoding.py,7,61
docs/usage/security.md,7,149
tests/models/language/pooling/test_classification.py,7,37
vllm/utils/system_utils.py,7,182
tools/install_nixl_from_source_ubuntu.py,7,203
tests/reasoning/test_mistral_reasoning_parser.py,7,321
benchmarks/overheads/benchmark_hashing.py,7,49
csrc/attention/attention_utils.cuh,7,29
tests/v1/sample/test_logprobs_e2e.py,7,41
vllm/v1/worker/xpu_model_runner.py,7,32
tests/utils_/test_argparse_utils.py,7,344
csrc/cpu/dnnl_helper.cpp,7,488
tests/entrypoints/pooling/embed/test_online.py,7,631
docs/deployment/frameworks/retrieval_augmented_generation.md,7,56
csrc/moe/marlin_moe_wna16/kernel.h,7,37
benchmarks/auto_tune/README.md,7,157
tests/models/language/pooling_mteb_test/test_jina.py,7,106
tests/models/language/generation/test_gemma.py,7,22
vllm/model_executor/models/transformers/utils.py,7,148
csrc/cpu/pos_encoding.cpp,7,163
vllm/utils/mem_utils.py,7,151
vllm/model_executor/layers/fla/ops/utils.py,7,131
vllm/lora/ops/triton_ops/lora_kernel_metadata.py,7,86
docs/features/quantization/gptqmodel.md,7,69
docs/features/quantization/bnb.md,7,42
vllm/model_executor/layers/quantization/schema.py,6,61
tests/quantization/test_ptpc_fp8.py,6,38
tests/kernels/moe/test_triton_moe_ptpc_fp8.py,6,112
tools/install_deepgemm.sh,6,94
vllm/entrypoints/cli/__init__.py,6,16
tests/kernels/moe/test_block_int8.py,6,105
docs/design/huggingface_integration.md,6,19
csrc/quantization/gguf/mmvq.cuh,6,179
tests/distributed/test_pipeline_partition.py,6,48
vllm/logging_utils/dump_input.py,6,65
examples/online_serving/openai_chat_completion_client_with_tools.py,6,138
tests/kernels/quantization/test_cutlass_w4a8.py,6,234
docs/deployment/frameworks/lws.md,6,171
examples/online_serving/gradio_openai_chatbot_webserver.py,6,65
examples/offline_inference/disaggregated-prefill-v1/prefill_example.py,6,42
tests/models/language/pooling_mteb_test/test_bge_reranker_v2_gemma.py,6,119
vllm/distributed/kv_transfer/kv_connector/v1/metrics.py,6,108
docs/deployment/frameworks/streamlit.md,6,24
.buildkite/lm-eval-harness/configs/models-large.txt,6,5
csrc/cpu/cpu_types_arm.hpp,6,769
docs/deployment/frameworks/dify.md,6,36
docs/features/quantization/torchao.md,6,33
tests/distributed/test_multi_node_assignment.py,6,40
tests/entrypoints/pooling/pooling/test_online.py,6,476
tests/plugins/vllm_add_dummy_model/vllm_add_dummy_model/__init__.py,6,12
tests/models/test_terratorch.py,6,36
vllm/entrypoints/pooling/embed/serving.py,6,511
vllm/model_executor/layers/quantization/utils/layer_utils.py,6,21
benchmarks/kernels/utils.py,6,151
tests/model_executor/model_loader/tensorizer_loader/conftest.py,6,64
tests/kernels/quantization/nvfp4_utils.py,6,66
tests/models/language/generation_ppl_test/ppl_utils.py,6,96
tests/kernels/attention/test_triton_decode_attention.py,6,68
tests/distributed/test_events.py,6,201
vllm/plugins/io_processors/interface.py,6,60
requirements/kv_connectors.txt,6,2
vllm/distributed/device_communicators/pynccl_allocator.py,6,147
tests/v1/e2e/test_context_length.py,6,40
tests/kernels/quantization/test_gguf.py,6,162
tests/v1/attention/test_rocm_attention_backends_selection.py,6,280
vllm/model_executor/layers/quantization/compressed_tensors/transform/linear.py,6,186
examples/online_serving/disaggregated_serving/disagg_proxy_demo.py,6,386
tests/v1/logits_processors/test_custom_online.py,6,122
tests/models/multimodal/generation/test_interleaved.py,6,57
vllm/model_executor/models/nemotron_parse.py,6,689
examples/online_serving/openai_chat_completion_tool_calls_with_reasoning.py,6,123
vllm/lora/layers/__init__.py,6,42
vllm/utils/jsontree.py,6,108
csrc/quantization/fused_kernels/fused_layernorm_dynamic_per_token_quant.cu,6,207
benchmarks/disagg_benchmarks/disagg_performance_benchmark.sh,6,110
vllm/model_executor/layers/kda.py,6,396
tests/kernels/mamba/test_mamba_mixer2.py,6,110
csrc/attention/mla/sm100_cutlass_mla_kernel.cu,6,219
tests/entrypoints/test_context.py,6,380
tests/quantization/test_ipex_quant.py,6,18
tests/quantization/test_modelopt.py,6,162
tests/vllm_test_utils/vllm_test_utils/monitor.py,6,39
tests/entrypoints/test_api_server_process_manager.py,6,153
vllm/model_executor/models/teleflm.py,6,37
tests/standalone_tests/python_only_compile.sh,6,52
vllm/benchmarks/sweep/serve_sla.py,6,368
benchmarks/kernels/bench_per_token_quant_fp8.py,6,198
vllm/v1/attention/backends/rocm_aiter_unified_attn.py,6,150
tests/kernels/quantization/test_block_int8.py,6,46
tests/models/language/pooling/test_nomic_max_model_len.py,6,102
tests/models/multimodal/pooling/test_dse_qwen2_vl.py,6,172
tests/v1/distributed/test_async_llm_dp.py,6,146
vllm/v1/sample/logits_processor/builtin.py,6,204
vllm/v1/sample/ops/bad_words.py,6,44
vllm/entrypoints/pooling/pooling/protocol.py,6,73
tests/distributed/conftest.py,6,115
docs/features/quantization/modelopt.md,6,79
vllm/profiler/utils.py,6,111
vllm/model_executor/model_loader/dummy_loader.py,6,17
vllm/entrypoints/cli/benchmark/base.py,6,10
tests/quantization/test_auto_round.py,6,18
tests/v1/shutdown/test_forward_error.py,6,100
docs/deployment/frameworks/chatbox.md,6,23
tests/weight_loading/run_model_weight_loading_test.sh,6,42
tests/entrypoints/openai/test_default_mm_loras.py,6,71
tests/entrypoints/openai/test_chat_error.py,6,188
docs/deployment/frameworks/helm.md,6,115
tests/kernels/moe/test_modular_oai_triton_moe.py,6,205
benchmarks/kernels/benchmark_cutlass_moe_fp8.py,6,245
tests/kernels/attention/test_cascade_flash_attn.py,6,152
tests/v1/engine/test_process_multi_modal_uuids.py,6,132
tests/models/quantization/test_awq.py,6,110
.github/workflows/issue_autolabel.yml,6,375
vllm/model_executor/layers/attention_layer_base.py,6,12
tests/v1/core/test_encoder_cache_manager.py,6,171
vllm/v1/metrics/prometheus.py,6,43
vllm/entrypoints/cli/types.py,6,17
vllm/logging_utils/formatter.py,6,68
csrc/quantization/gptq_allspark/allspark_qgemm_w8a16.cu,6,801
vllm/logging_utils/__init__.py,6,9
benchmarks/kernels/benchmark_activation.py,6,86
docs/features/quantization/inc.md,6,59
examples/online_serving/openai_chat_completion_client_with_tools_required.py,6,101
vllm/compilation/partition_rules.py,6,36
examples/offline_inference/rlhf_colocate.py,6,148
vllm/lora/punica_wrapper/punica_xpu.py,6,156
tests/models/language/pooling/test_truncation_control.py,6,43
docs/serving/offline_inference.md,6,45
.github/ISSUE_TEMPLATE/750-RFC.yml,6,50
docs/deployment/frameworks/anything-llm.md,6,33
benchmarks/cutlass_benchmarks/weight_shapes.py,6,32
docs/serving/data_parallel_deployment.md,6,89
vllm/model_executor/models/lfm2_vl.py,6,662
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a8_fp8.py,6,138
tests/kernels/quantization/test_nvfp4_quant.py,6,156
docs/contributing/incremental_build.md,6,109
vllm/model_executor/layers/attention/mla_attention.py,6,1451
tests/plugins/vllm_add_dummy_model/vllm_add_dummy_model/my_opt.py,6,9
vllm/model_executor/models/deepencoder.py,6,462
tests/v1/shutdown/test_startup_error.py,6,87
tests/v1/kv_connector/nixl_integration/test_accuracy.py,6,51
docs/design/custom_op.md,6,207
csrc/quantization/fused_kernels/layernorm_utils.cuh,6,449
tests/v1/engine/test_fast_incdec_prefix_err.py,6,163
docs/design/debug_vllm_compile.md,6,223
benchmarks/disagg_benchmarks/disagg_overhead_benchmark.sh,6,94
tests/compile/test_noop_elimination.py,6,79
tests/test_pooling_params.py,6,113
vllm/model_executor/layers/mamba/ops/ssd_bmm.py,6,174
csrc/attention/dtype_float32.cuh,6,179
tests/tool_use/test_chat_completion_request_validations.py,6,49
vllm/logprobs.py,6,119
vllm/v1/worker/gpu/block_table.py,6,188
tests/models/multimodal/pooling/test_siglip.py,6,142
tests/reasoning/test_base_thinking_reasoning_parser.py,6,265
benchmarks/disagg_benchmarks/disagg_prefill_proxy_server.py,6,204
cmake/hipify.py,6,48
.buildkite/lm-eval-harness/run-lm-eval-gsm-hf-baseline.sh,6,39
csrc/cuda_utils_kernels.cu,6,27
tests/engine/test_short_mm_context.py,6,23
tests/multimodal/utils.py,6,57
tests/tool_use/conftest.py,6,46
csrc/attention/dtype_float16.cuh,6,415
tests/models/multimodal/generation/test_maverick.py,6,518
csrc/quantization/fp4/nvfp4_scaled_mm_kernels.cu,6,243
vllm/entrypoints/pooling/score/protocol.py,6,86
vllm/benchmarks/sweep/serve.py,6,389
vllm/lora/model_manager.py,6,708
vllm/transformers_utils/configs/ovis.py,6,128
tests/kernels/quantization/test_fp8_quant.py,6,170
benchmarks/kernels/weight_shapes.py,6,90
examples/offline_inference/load_sharded_state.py,6,47
vllm/config/attention.py,6,28
vllm/distributed/device_communicators/quick_all_reduce.py,6,207
tests/models/multimodal/processing/test_transformers.py,6,47
examples/offline_inference/disaggregated-prefill-v1/decode_example.py,6,37
csrc/cpu/shm.cpp,5,753
examples/offline_inference/chat_with_tools.py,5,79
docs/community/sponsors.md,5,3
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/multi_process_adapter.py,5,282
tests/kernels/test_fused_quant_activation.py,5,55
tests/kernels/test_top_k_per_row.py,5,184
vllm/model_executor/layers/fla/ops/chunk_scaled_dot_kkt.py,5,111
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-QQQ.yaml,5,10
vllm/model_executor/models/openpangu_mtp.py,5,197
benchmarks/kernels/benchmark_mrope.py,5,243
tests/models/language/pooling_mteb_test/test_gte.py,5,121
tests/kernels/moe/test_ocp_mx_moe.py,5,818
examples/online_serving/disaggregated_serving_p2p_nccl_xpyd/disagg_example_p2p_nccl_xpyd.sh,5,174
tests/kernels/test_apply_repetition_penalties.py,5,83
vllm/v1/attention/backends/mla/aiter_triton_mla.py,5,54
tests/models/multimodal/generation/test_ultravox.py,5,148
tests/models/language/pooling_mteb_test/test_mxbai_rerank.py,5,91
vllm/transformers_utils/configs/qwen3_next.py,5,111
csrc/fused_qknorm_rope_kernel.cu,5,324
tests/v1/worker/test_utils.py,5,71
vllm/model_executor/models/molmo2.py,5,2223
tests/v1/kv_connector/unit/test_kv_connector_lifecyle.py,5,40
csrc/mamba/mamba_ssm/selective_scan.h,5,212
vllm/transformers_utils/configs/kimi_vl.py,5,27
tests/kernels/quantization/test_nvfp4_scaled_mm.py,5,83
tests/kernels/moe/test_batched_deepgemm.py,5,83
tests/reasoning/test_deepseekv3_reasoning_parser.py,5,54
csrc/attention/attention_kernels.cuh,5,476
tests/compile/silly_attention.py,5,27
csrc/quantization/machete/machete_prepack_launcher.cuh,5,45
tests/kernels/attention/test_deepgemm_attention.py,5,258
vllm/v1/worker/gpu/async_utils.py,5,75
tests/kernels/quantization/test_int8_quant.py,5,137
docs/training/rlhf.md,5,21
vllm/third_party/pynvml.py,5,4868
examples/online_serving/prometheus_grafana/README.md,5,36
tests/tokenizers_/test_registry.py,5,58
vllm/multimodal/evs.py,5,147
.buildkite/scripts/scheduled_integration_test/qwen3_next_mtp_async_eplb.sh,5,65
csrc/quantization/awq/dequantize.cuh,5,52
vllm/model_executor/layers/rotary_embedding/ernie45_vl_rope.py,5,64
.github/scripts/cleanup_pr_body.sh,5,32
vllm/entrypoints/sagemaker/routes.py,5,105
csrc/cutlass_extensions/epilogue/scaled_mm_epilogues_c2x.hpp,5,203
vllm/entrypoints/serve/tokenize/serving.py,5,167
examples/online_serving/structured_outputs/structured_outputs.py,5,194
docs/features/custom_logitsprocs.md,5,328
tests/models/quantization/test_gptq_marlin_24.py,5,59
vllm/distributed/kv_transfer/kv_connector/v1/decode_bench_connector.py,5,213
examples/online_serving/openai_chat_completion_client.py,5,42
csrc/quantization/fp4/nvfp4_scaled_mm_entry.cu,5,43
vllm/compilation/torch25_custom_graph_pass.py,5,16
vllm/lora/resolver.py,5,38
benchmarks/kernels/bench_fp8_gemm.py,5,128
csrc/sparse/cutlass/sparse_scaled_mm_c3x.cuh,5,440
vllm/entrypoints/pooling/classify/serving.py,5,191
vllm/tokenizers/protocol.py,5,94
vllm/tokenizers/deepseek_v32_encoding.py,5,351
tests/multimodal/test_registry.py,5,20
vllm/model_executor/models/plamo3.py,5,369
tests/models/multimodal/generation/test_vit_backend_functionality.py,5,329
examples/others/lmcache/cpu_offload_lmcache.py,5,74
benchmarks/kernels/benchmark_silu_mul_fp8_quant.py,5,532
benchmarks/cutlass_benchmarks/utils.py,5,61
examples/online_serving/disaggregated_serving_p2p_nccl_xpyd/disagg_proxy_p2p_nccl_xpyd.py,5,146
docs/serving/parallelism_scaling.md,5,155
csrc/quantization/fused_kernels/quant_conversions.cuh,5,65
tests/plugins/vllm_add_dummy_platform/setup.py,5,14
tests/entrypoints/openai/test_token_in_token_out.py,5,53
csrc/quantization/gguf/dequantize.cuh,5,456
tools/ep_kernels/README.md,5,19
tests/compile/distributed/test_sequence_parallelism.py,5,258
tests/kernels/core/test_fused_qk_norm_rope.py,5,126
docs/deployment/frameworks/open-webui.md,5,30
benchmarks/kernels/benchmark_reshape_and_cache.py,5,132
vllm/model_executor/layers/fused_moe/flashinfer_cutedsl_moe.py,5,260
vllm/model_executor/layers/fla/ops/chunk_o.py,5,144
tests/entrypoints/pooling/classify/test_online.py,5,378
tests/plugins/vllm_add_dummy_platform/vllm_add_dummy_platform/dummy_attention_backend.py,5,5
vllm/transformers_utils/configs/medusa.py,5,53
vllm/entrypoints/openai/chat_completion/serving.py,5,1530
vllm/entrypoints/openai/engine/protocol.py,5,219
vllm/entrypoints/openai/utils.py,5,35
tests/entrypoints/openai/test_transcription_validation_whisper.py,5,228
tests/models/quantization/test_nvfp4.py,5,82
tests/kernels/moe/modular_kernel_tools/profile_modular_kernel.py,5,100
tests/v1/metrics/test_stats.py,5,79
tests/v1/structured_output/test_reasoning_structured_output.py,5,140
docs/design/mm_processing.md,5,35
vllm/model_executor/layers/quantization/compressed_tensors/transform/module.py,5,121
vllm/model_executor/models/mimo_v2_flash.py,5,600
examples/offline_inference/basic/generate.py,5,44
vllm/v1/kv_offload/factory.py,5,43
vllm/model_executor/layers/quantization/kernels/mixed_precision/allspark.py,5,82
.buildkite/test_areas/distributed.yaml,5,175
vllm/entrypoints/pooling/classify/protocol.py,5,39
vllm/model_executor/models/fairseq2_llama.py,5,95
vllm/benchmarks/lib/ready_checker.py,5,46
tests/entrypoints/openai/test_return_token_ids.py,5,266
vllm/model_executor/layers/quantization/quark/schemes/__init__.py,5,5
csrc/quantization/gguf/vecdotq.cuh,5,1385
vllm/transformers_utils/gguf_utils.py,5,146
vllm/transformers_utils/configs/radio.py,5,60
docs/deployment/frameworks/hf_inference_endpoints.md,5,116
vllm/entrypoints/cli/benchmark/serve.py,5,12
vllm/model_executor/layers/fla/ops/layernorm_guard.py,5,308
examples/online_serving/prompt_embed_inference_with_openai_client.py,5,30
tests/compile/fullgraph/test_full_graph.py,5,215
docs/getting_started/installation/cpu.x86.inc.md,5,189
.github/dependabot.yml,5,30
tests/plugins/vllm_add_dummy_platform/vllm_add_dummy_platform/__init__.py,5,4
tests/entrypoints/openai/tool_parsers/test_olmo3_tool_parser.py,5,221
vllm/model_executor/layers/quantization/utils/marlin_utils_test_24.py,5,298
vllm/model_executor/layers/pooler/tokwise/poolers.py,5,101
tests/distributed/test_kvlayout.py,5,62
csrc/quantization/gguf/ggml-common.h,5,1097
tests/kernels/attention/test_flashmla_sparse.py,5,98
vllm/model_executor/layers/fla/ops/chunk_delta_h.py,5,305
vllm/distributed/kv_transfer/kv_connector/v1/p2p/tensor_memory_pool.py,5,141
vllm/v1/core/sched/request_queue.py,5,106
tests/distributed/test_eplb_algo.py,5,309
vllm/model_executor/models/voxtral_streaming.py,5,250
tests/v1/shutdown/test_delete.py,5,69
vllm/model_executor/models/transformers/pooling.py,5,53
vllm/reasoning/identity_reasoning_parser.py,5,41
vllm/lora/ops/torch_ops/lora_ops.py,5,104
tests/models/test_utils.py,5,100
docs/design/paged_attention.md,5,420
vllm/v1/structured_output/backend_lm_format_enforcer.py,5,147
benchmarks/kernels/benchmark_device_communicators.py,5,367
tests/compile/test_dynamic_shapes_compilation.py,5,169
csrc/quantization/machete/machete_mm_kernel.cuh,5,244
csrc/quantization/gptq_allspark/allspark_utils.cuh,5,361
csrc/cpu/dnnl_helper.h,5,171
tests/models/language/pooling_mteb_test/test_st_projector.py,5,30
vllm/model_executor/layers/rotary_embedding/dual_chunk_rope.py,5,174
vllm/v1/sample/logits_processor/state.py,5,91
docs/design/logits_processors.md,5,351
tests/models/language/pooling_mteb_test/test_qwen3_reranker.py,5,107
.buildkite/scripts/annotate-release.sh,5,48
tests/v1/entrypoints/openai/test_completion_with_image_embeds.py,5,70
tests/entrypoints/openai/test_completion_error.py,5,179
csrc/attention/merge_attn_states.cu,5,146
vllm/model_executor/models/whisper_utils.py,5,59
examples/online_serving/openai_completion_client.py,5,36
tests/v1/entrypoints/openai/test_chat_completion.py,5,125
docker/Dockerfile.tpu,5,21
tests/kernels/attention/test_merge_attn_states.py,5,256
tests/models/language/pooling_mteb_test/test_baai.py,5,99
vllm/model_executor/models/audioflamingo3.py,5,477
tests/models/multimodal/generation/vlm_utils/runners.py,5,159
tests/entrypoints/pooling/score/test_utils.py,5,273
vllm/model_executor/layers/fused_moe/all2all_utils.py,5,154
vllm/plugins/lora_resolvers/filesystem_resolver.py,5,46
benchmarks/kernels/benchmark_bitblas.py,5,198
tests/test_embedded_commit.py,5,6
benchmarks/kernels/benchmark_moe_align_block_size.py,5,68
vllm/reasoning/holo2_reasoning_parser.py,5,53
csrc/quantization/cutlass_w4a8/w4a8_mm_entry.cu,5,320
csrc/cpu/dnnl_kernels.cpp,5,511
vllm/entrypoints/cli/benchmark/throughput.py,5,12
vllm/model_executor/layers/quantization/utils/__init__.py,5,2
vllm/model_executor/models/lightonocr.py,5,162
vllm/entrypoints/openai/parser/harmony_utils.py,5,595
examples/offline_inference/simple_profiling.py,5,30
examples/offline_inference/context_extension.py,5,45
examples/online_serving/gradio_webserver.py,5,42
tests/kernels/quantization/test_flashinfer_nvfp4_scaled_mm.py,5,137
benchmarks/kernels/benchmark_shapes.py,5,90
tests/v1/logits_processors/test_correctness.py,5,544
examples/online_serving/disaggregated_encoder/README.md,5,86
tests/v1/distributed/test_eagle_dp.py,5,74
vllm/model_executor/layers/quantization/kernels/scaled_mm/cpu.py,5,164
vllm/distributed/kv_transfer/README.md,5,17
csrc/sparse/cutlass/sparse_scaled_mm_entry.cu,5,75
docs/deployment/frameworks/anyscale.md,5,10
vllm/entrypoints/cli/benchmark/latency.py,5,12
vllm/entrypoints/openai/responses/serving.py,5,2245
vllm/transformers_utils/processors/ovis2_5.py,5,337
tests/lora/test_default_mm_loras.py,5,107
csrc/sparse/cutlass/sparse_scaled_mm_c3x.cu,5,258
tests/entrypoints/openai/test_tensorizer_entrypoint.py,5,69
vllm/model_executor/layers/quantization/kernels/mixed_precision/cutlass.py,5,95
examples/offline_inference/openai_batch/README.md,5,193
vllm/reasoning/ernie45_reasoning_parser.py,5,108
tests/kernels/moe/modular_kernel_tools/parallel_utils.py,5,113
vllm/model_executor/layers/quantization/quark/schemes/quark_scheme.py,5,19
.github/ISSUE_TEMPLATE/100-documentation.yml,5,28
tests/v1/kv_connector/nixl_integration/run_edge_case_test.sh,5,99
examples/online_serving/streamlit_openai_chatbot_webserver.py,5,144
vllm/tool_parsers/minimax_m2_tool_parser.py,4,551
tests/distributed/test_eplb_spec_decode.py,4,117
tests/models/multimodal/generation/test_qwen2_5_vl.py,4,97
vllm/model_executor/layers/fla/ops/cumsum.py,4,246
examples/offline_inference/qwen_1m.py,4,44
tests/v1/tracing/test_tracing.py,4,120
docs/usage/usage_stats.md,4,49
tests/models/multimodal/pooling/test_phi3v.py,4,110
examples/online_serving/multi_instance_data_parallel.py,4,62
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-FP8.yaml,4,10
RELEASE.md,4,47
vllm/distributed/eplb/__init__.py,4,0
vllm/tasks.py,4,8
tests/distributed/test_shm_buffer.py,4,156
.buildkite/scripts/tpu/run_bm.sh,4,63
vllm/transformers_utils/configs/falcon.py,4,57
tests/test_outputs.py,4,14
vllm/entrypoints/ssl.py,4,56
tests/lora/test_moe_lora_align_sum.py,4,70
docs/getting_started/installation/.nav.yml,4,5
tests/entrypoints/openai/test_chat_logit_bias_validation.py,4,55
tests/test_triton_utils.py,4,64
.github/ISSUE_TEMPLATE/200-installation.yml,4,44
examples/offline_inference/batch_llm_inference.py,4,44
vllm/benchmarks/mm_processor.py,4,361
vllm/entrypoints/serve/lora/api_router.py,4,59
tests/kernels/quantization/test_int8_kernel.py,4,99
tests/kernels/allclose_default.py,4,7
vllm/transformers_utils/configs/midashenglm.py,4,73
vllm/entrypoints/serve/disagg/api_router.py,4,80
tests/evals/gsm8k/configs/moe-refactor-dp-ep/config-b200.txt,4,12
docs/features/sleep_mode.md,4,86
csrc/quantization/gguf/moe.cuh,4,656
vllm/model_executor/layers/fla/ops/op.py,4,31
vllm/v1/spec_decode/metadata.py,4,50
tests/v1/attention/test_chunked_local_attention.py,4,138
vllm/model_executor/layers/quantization/utils/nvfp4_moe_support.py,4,51
tests/entrypoints/openai/test_optional_middleware.py,4,85
csrc/attention/mla/cutlass_sm100_mla/device/sm100_mla.hpp,4,252
tests/benchmarks/test_random_dataset.py,4,368
tests/kernels/core/test_uva.py,4,39
docs/deployment/integrations/llamastack.md,4,26
tests/reasoning/test_deepseekr1_reasoning_parser.py,4,264
tests/lora/test_resolver.py,4,43
benchmarks/multi_turn/README.md,4,123
examples/online_serving/opentelemetry/dummy_client.py,4,26
tests/lora/test_olmoe_tp.py,4,126
.buildkite/scripts/tpu/docker_run_bm.sh,4,65
vllm/model_executor/layers/quantization/utils/mxfp8_utils.py,4,16
vllm/model_executor/layers/quantization/fp_quant.py,4,345
tests/models/language/pooling_mteb_test/test_cross_encoder.py,4,29
examples/offline_inference/qwen2_5_omni/README.md,4,29
tests/transformers_utils/test_config.py,4,16
docs/getting_started/installation/python_env_setup.inc.md,4,5
vllm/lora/ops/torch_ops/__init__.py,4,16
vllm/model_executor/layers/fla/ops/solve_tril.py,4,492
examples/offline_inference/reproducibility.py,4,24
tests/reasoning/test_qwen3_reasoning_parser.py,4,121
vllm/model_executor/models/ernie45.py,4,20
tests/distributed/test_quick_all_reduce.py,4,174
docs/benchmarking/dashboard.md,4,83
docs/usage/README.md,4,6
csrc/cumem_allocator.cpp,4,577
vllm/transformers_utils/configs/step3_vl.py,4,161
csrc/quantization/w8a8/cutlass/scaled_mm_entry.cu,4,341
docs/features/automatic_prefix_caching.md,4,14
tests/multimodal/test_audio.py,4,340
tests/kernels/core/test_permute_cols.py,4,14
tests/v1/worker/test_worker_memory_snapshot.py,4,115
tests/v1/metrics/test_engine_logger_apis.py,4,37
